TXT_Name,age:,city:,country:,post_body:,post_id:,sex:,thread_title:,thread_topics:,user_name:,Label
3819297_MS_12243_3819297.txt,27, AUSTIN, US, john mccain ha to do two thing in order to win the presid which he ha start to do alreadi. 1. drop the doom in gloom there will be more war i will follow hi am to the gate of hell 100 year in iraq talk. if he doe not he will lose everi moder in the countri. america is tire of the old with us or against us rhetor. 2. get a fuckin econom polici seriou i do not know how he plan to compet sole on nation secur when all indic point to the economi as the main issu. he must and i do mean must come up with some plan to deal with the i amport export gap consum safeti and address the trade deal issu and no senat tax credit ar not go to cut it. if he doe these thing he will be in good shape .,MS_12243_39277320, M, John McCain WILL be our Next President," News & Politics, USPolitics", Justin,0
3819297_MS_12243_3819297.txt,47, Advance, US, ar you awar bush is not run thi elect,MS_12243_39277500, M, John McCain WILL be our Next President," News & Politics, USPolitics", Boris Karloff,0
3819297_MS_12243_3819297.txt,35, OREGON CITY, US, mccain mai win mai not. but on thing is for certain either wai we ar all screw,MS_12243_39282443, M, John McCain WILL be our Next President," News & Politics, USPolitics", Orion,0
3819297_MS_12243_3819297.txt,39, GE,, to clear up somw thing misunderstood about john mcain he did not mean 100 year of war he meant 100 year of support if requir and request by the iraqi govt. just like in germani japan and korea when and if the govt. ask us to leav we would do so. mcain feingold is not anti-first amend on's right end where anoth's right begin and the provi to prohibit privat fubd campaign ad is to protect on's independ campaign from influenc. mcain kennedi is the more feasibl i ammigr plan over mass deprtat devi and support by obama and clinton. mcain ha not reciev 1 singl cent from privat interest in hi entir career ha vote in everi case concern the peopl vs the establish in favor of the peopl ha never includ a singl earmark in ani bill and ha vow to veto ani bill with ani earmark that come across hi desk no other modern presidenti candid ha ever promi that or even could. obama ha reciev 1. 23 million from privat interest and incud 91 mill in earmark hillari ha reciev 3. 91 million from privat interest mcain is a career public servant who onli interest is the good of the peopl he a true conserv who onli vote against hi parti when it wa a vote in favor of the peopl the far right isnt alwai right and instead of mcain move farther right the far right need to move toward mcain he go to introduc a new and more serv govern check hi record my friend,MS_12243_39285603, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,35, OREGON CITY, US, he is a lost cau .,MS_12243_39285697, M, John McCain WILL be our Next President," News & Politics, USPolitics", Orion,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, i agr,MS_12243_39286134, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, but he's the lesser of two evil .,MS_12243_39286198, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, ever heard of the on world order googl that or skull and crossbon club .,MS_12243_39286280, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,39, GE,, you mai not realiz the full i amplic of what you ar sai mcain challeng and cau is to revit the american pstche with the spirit of win and success he ha to make the countri want to turn thi bad move into a good on and reseat itself as the great countri it onc wa if mcain cau is lost then so is america cau,MS_12243_39286306, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, basic the presid ha been select long befor thei ever run for candidaci .,MS_12243_39286319, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,35, OREGON CITY, US, mccain clinton obama. thei ar all the same just a differ letter at the end of their name,MS_12243_39286362, M, John McCain WILL be our Next President," News & Politics, USPolitics", Orion,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, exactli. but unfortun he is in the same parti that bush is in. and as you know bush ha left a bad tast in a lot of peopl mouth . ..,MS_12243_39286364, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,39, GE,,,MS_12243_39286366, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,47, Advance, US, ever heard of tinfoil googl that. conspiraci theorist insist make ahat out of it keep the cia satellit from read your thought and beamingthought into your head .,MS_12243_39286454, M, John McCain WILL be our Next President," News & Politics, USPolitics", Boris Karloff,0
3819297_MS_12243_3819297.txt,39, GE,, exactli so piti the man for hi challeng is great but hi reward would benefit all no doubt .,MS_12243_39286499, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, laugh if you want. not my fault you ar on of the mani million lamb be led to the slaughterh . ..,MS_12243_39286775, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,39, GE,, actual there is a veri fundament differ between john mcain and all but for other senat john mcain is on of the onli 5 senat in offic who have not ever reciev a singl cent from privat interest he is not gobern as usual he is govern as it should be and is onli a servant of the public not behold to ani privat interest group iv alreadi state the amount obama and ckinton have each reciev from privat interest mcain pledg to not pass a singl bill with ani at all earmark will chang the wai bill ar written in washington certainli not govern as usual but how it us to be befor big busi lobbi monei if there ever were sucj a ti am but it will be with mcain as presid,MS_12243_39286953, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,35, OREGON CITY, US, i know all that. what i am sai is that down to the core thei ar just as equal .,MS_12243_39287111, M, John McCain WILL be our Next President," News & Politics, USPolitics", Orion,0
3819297_MS_12243_3819297.txt,35, Any where I wanna B., US, no. mccain will give you a straighter answer than the other two .,MS_12243_39287219, M, John McCain WILL be our Next President," News & Politics, USPolitics", The Liberator,0
3819297_MS_12243_3819297.txt,35, OREGON CITY, US, lol okai. if you think so. we ar just go to get 4 more year of bullshit,MS_12243_39287346, M, John McCain WILL be our Next President," News & Politics, USPolitics", Orion,0
3819297_MS_12243_3819297.txt,39, GE,, john mcain cant tell a lie to save hi life well he did onc when he the name of the green bai packer's offen line as the name of the men under hi command but that wa onli under tortur i am tell you he is not like the peopl you associ hi am with,MS_12243_39287721, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,39, GE,,,MS_12243_39287835, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,35, OREGON CITY, US, okai lol. we will see .,MS_12243_39287852, M, John McCain WILL be our Next President," News & Politics, USPolitics", Orion,0
3819297_MS_12243_3819297.txt,39, GE,, that is such a devastatingli sad thing to hear from a babi with no ey,MS_12243_39288000, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,1
3819297_MS_12243_3819297.txt,94, Pennsylvania, US, i do not want mccain to answer that phone. i suspect he's a littl kooki .,MS_12243_39288097, M, John McCain WILL be our Next President," News & Politics, USPolitics", Marc,0
3819297_MS_12243_3819297.txt,28, US,, ye both he and hillari have thi certain over restraint thing go on like thei ar both go to pop like tick .,MS_12243_39288252, F, John McCain WILL be our Next President," News & Politics, USPolitics", Julification,0
3819297_MS_12243_3819297.txt,94, Pennsylvania, US, when clinton sing bomb iran to a beach boi tune let me know .,MS_12243_39288368, M, John McCain WILL be our Next President," News & Politics, USPolitics", Marc,0
3819297_MS_12243_3819297.txt,25, Johns Island, US, i am not vote anoth warmong in offic. period .,MS_12243_39288438, F, John McCain WILL be our Next President," News & Politics, USPolitics", â?¡Ms.L-The Wise And Easily Amusedâ?¡,0
3819297_MS_12243_3819297.txt,39, GE,, i think mcain is fume insid with quiet resent over have such idiot in power abov hi am someti am he lose hi patienc with ignor,MS_12243_39288508, M, John McCain WILL be our Next President," News & Politics, USPolitics", JD,0
3819297_MS_12243_3819297.txt,28, US,, her is more a of a lone teardrop kind of style .,MS_12243_39288564, F, John McCain WILL be our Next President," News & Politics, USPolitics", Julification,0
3819297_MS_12243_3819297.txt,94, Pennsylvania, US, i prefer human emot to crazi .,MS_12243_39288609, M, John McCain WILL be our Next President," News & Politics, USPolitics", Marc,0
3819297_MS_12243_3819297.txt,28, US,, come on ...it wa a littl funni .,MS_12243_39288764, F, John McCain WILL be our Next President," News & Politics, USPolitics", Julification,0
3819297_MS_12243_3819297.txt,94, Pennsylvania, US, a littl .,MS_12243_39288823, M, John McCain WILL be our Next President," News & Politics, USPolitics", Marc,0
3819297_MS_12243_3819297.txt,31, Waiphau, US, i disagr. mccain had a difficult ti am get the rightw christian vote while huckab wa in becau huckab wa a southern baptist preacher. i think mccain will get that vote against hillari or barack .,MS_12243_39288871, M, John McCain WILL be our Next President," News & Politics, USPolitics", Josh,0
3819297_MS_12243_3819297.txt,31, Waiphau, US, you forget candid ca not have a sen of humor unless it is on snl .,MS_12243_39288915, M, John McCain WILL be our Next President," News & Politics, USPolitics", Josh,0
