post_body:,post_id:,user_id:,Label
good why joni,kg_0_25623_4341,LordShadow,0
just wonder o-o,kg_0_25623_4342,1111jony11,0
ok,kg_0_25623_4343,LordShadow,0
what about you,kg_0_25623_4344,LordShadow,0
ma o meno,kg_0_25623_4345,1111jony11,0
o-o,kg_0_25623_4346,1111jony11,0
ohh someon know spanish,kg_0_25623_4347,knoopster,0
me,kg_0_25623_4348,1111jony11,0
xd,kg_0_25623_4349,1111jony11,0
si,kg_0_25623_4350,1111jony11,0
qui hora es,kg_0_25623_4351,1111jony11,0
doce meno veint uno,kg_0_25623_4352,Chaseton,0
que hora es,kg_0_25623_4353,knoopster,0
303 251 303 207 303 252,kg_0_25623_4354,1111jony11,0
chase,kg_0_25623_4355,1111jony11,0
that wrong,kg_0_25623_4356,1111jony11,0
ok we just learn ti am,kg_0_25623_4357,knoopster,0
it veintiuno,kg_0_25623_4358,1111jony11,0
so i do not know much bout it,kg_0_25623_4359,knoopster,0
o-o,kg_0_25623_4360,1111jony11,0
do not forget medianoch,kg_0_25623_4361,unlikelyhero,0
1 39,kg_0_25623_4362,1111jony11,0
1 39 right chase,kg_0_25623_4363,1111jony11,0
midnight,kg_0_25623_4364,knoopster,0
111 39 here,kg_0_25623_4365,Chaseton,0
11,kg_0_25623_4366,Chaseton,0
oh doce,kg_0_25623_4367,1111jony11,0
oh then happi thanksgiv joni,kg_0_25623_4368,LordShadow,0
i forgot the e,kg_0_25623_4369,1111jony11,0
xd,kg_0_25623_4370,1111jony11,0
almost medianoch here,kg_0_25623_4371,knoopster,0
so close,kg_0_25623_4372,1111jony11,0
doce not doc,kg_0_25623_4373,1111jony11,0
o-o,kg_0_25623_4374,1111jony11,0
knoo,kg_0_25623_4375,1111jony11,0
si,kg_0_25623_4376,knoopster,0
almost half a year in spani h 1 now,kg_0_25623_4377,1111jony11,0
it just 9 40 over here,kg_0_25623_4378,LordShadow,0
o-o,kg_0_25623_4379,1111jony11,0
oh lord,kg_0_25623_4380,1111jony11,0
me too,kg_0_25623_4381,knoopster,0
yea joni,kg_0_25623_4382,LordShadow,0
un meno vient,kg_0_25623_4383,1111jony11,0
p,kg_0_25623_4384,1111jony11,0
cant speak spanish,kg_0_25623_4385,LordShadow,0
12 40,kg_0_25623_4386,knoopster,0
what did you sai,kg_0_25623_4387,LordShadow,0
son la uno meno vient,kg_0_25623_4388,1111jony11,0
1-20 o-o,kg_0_25623_4389,1111jony11,0
i think he is sai 12 40,kg_0_25623_4390,knoopster,0
lol,kg_0_25623_4391,knoopster,0
ok,kg_0_25623_4392,LordShadow,0
no i am sayign what ti am it is here,kg_0_25623_4393,1111jony11,0
i thought meno wa minu,kg_0_25623_4394,knoopster,0
where i am,kg_0_25623_4395,1111jony11,0
meno mean less,kg_0_25623_4396,1111jony11,0
or,kg_0_25623_4397,1111jony11,0
xd,kg_0_25623_4398,1111jony11,0
try to think,kg_0_25623_4399,1111jony11,0
meno mean minu,kg_0_25623_4400,1111jony11,0
yai,kg_0_25623_4401,1111jony11,0
i am pretti sure it ahh shit speak of spanish i have spanish homework lol,kg_0_25623_4402,knoopster,0
lol,kg_0_25623_4403,knoopster,0
hei knoop uno ma tre es,kg_0_25623_4404,1111jony11,0
it easi,kg_0_25623_4405,1111jony11,0
bleh i found a bug in thi game . ..,kg_0_25623_4406,Nabaco,0
i am go to learn spanish next year,kg_0_25623_4407,LordShadow,0
i know you can do it,kg_0_25623_4408,1111jony11,0
si,kg_0_25623_4409,knoopster,0
uno ma tre es common you can do it,kg_0_25623_4410,1111jony11,0
is not it es la uno y tre,kg_0_25623_4411,unlikelyhero,0
o-o,kg_0_25623_4412,1111jony11,0
1 30,kg_0_25623_4413,knoopster,0
hei chang,kg_0_25623_4414,Rethink,0
chang you there,kg_0_25623_4415,Rethink,0
uno y tre um knop,kg_0_25623_4416,1111jony11,0
no,kg_0_25623_4417,1111jony11,0
phatal,kg_0_25623_4418,Rethink,0
no,kg_0_25623_4419,1111jony11,0
lol,kg_0_25623_4420,knoopster,0
i do not know ti am veri well,kg_0_25623_4421,knoopster,0
it not uno y tre,kg_0_25623_4422,1111jony11,0
it uno medria or someth like that,kg_0_25623_4423,1111jony11,0
it stand for middl,kg_0_25623_4424,1111jony11,0
i do not think chang is here,kg_0_25623_4425,LordShadow,0
tu madr,kg_0_25623_4426,Rethink,0
uno y medrian i think,kg_0_25623_4427,1111jony11,0
no wait,kg_0_25623_4428,1111jony11,0
uno y median,kg_0_25623_4429,1111jony11,0
media,kg_0_25623_4430,unlikelyhero,0
1 30 uno y median,kg_0_25623_4431,1111jony11,0
media,kg_0_25623_4432,1111jony11,0
uno y media sound right for 1 30,kg_0_25623_4433,DizzieD,0
media is like 12,kg_0_25623_4434,knoopster,0
no,kg_0_25623_4435,1111jony11,0
media is 30,kg_0_25623_4436,1111jony11,0
been about 20 year but it sound right,kg_0_25623_4437,DizzieD,0
well,kg_0_25623_4438,1111jony11,0
dond estan mi pantelon,kg_0_25623_4439,HIGHLY,0
from someth,kg_0_25623_4440,knoopster,0
my pantelon,kg_0_25623_4441,1111jony11,0
o-o,kg_0_25623_4442,1111jony11,0
my pant,kg_0_25623_4443,knoopster,0
en su culo,kg_0_25623_4444,unlikelyhero,0
guatemalan dialect,kg_0_25623_4445,HIGHLY,0
si senior,kg_0_25623_4446,HIGHLY,0
ahh,kg_0_25623_4447,knoopster,0
lol,kg_0_25623_4448,HIGHLY,0
my teacher is guatemalan,kg_0_25623_4449,knoopster,0
i would hit it,kg_0_25623_4450,HIGHLY,0
...,kg_0_25623_4451,knoopster,0
know how you insult someon knoop,kg_0_25623_4452,1111jony11,0
in spanish,kg_0_25623_4453,1111jony11,0
uhh no,kg_0_25623_4454,knoopster,0
let us not,kg_0_25623_4455,LordShadow,0
o-o,kg_0_25623_4456,1111jony11,0
and sai we did,kg_0_25623_4457,LordShadow,0
it spanish,kg_0_25623_4458,1111jony11,0
tu gordo feo diablo xd,kg_0_25623_4459,1111jony11,0
mod know all languag,kg_0_25623_4460,unlikelyhero,0
it not like i am insult someon on here,kg_0_25623_4461,knoopster,0
hahaha,kg_0_25623_4462,knoopster,0
and pass the judgement quit harshli,kg_0_25623_4463,unlikelyhero,0
xd,kg_0_25623_4464,1111jony11,0
knoop undersstand that,kg_0_25623_4465,1111jony11,0
yup,kg_0_25623_4466,LordShadow,0
xd,kg_0_25623_4467,1111jony11,0
yea,kg_0_25623_4468,knoopster,0
whisper to me what it is,kg_0_25623_4469,1111jony11,0
p,kg_0_25623_4470,1111jony11,0
what did he sai,kg_0_25623_4471,LordShadow,0
tu es gordo feo diablo,kg_0_25623_4472,1111jony11,0
you ar a fat devil,kg_0_25623_4473,HIGHLY,0
quien,kg_0_25623_4474,unlikelyhero,0
woot,kg_0_25623_4475,knoopster,0
got it right,kg_0_25623_4476,knoopster,0
no,kg_0_25623_4477,1111jony11,0
o-o,kg_0_25623_4478,1111jony11,0
close,kg_0_25623_4479,knoopster,0
lol,kg_0_25623_4480,LordShadow,0
feo mean ugli,kg_0_25623_4481,1111jony11,0
damn,kg_0_25623_4482,HIGHLY,0
gordo feo diablo,kg_0_25623_4483,1111jony11,0
fat ugli devil,kg_0_25623_4484,1111jony11,0
p,kg_0_25623_4485,1111jony11,0
xd,kg_0_25623_4486,1111jony11,0
saca punta,kg_0_25623_4487,HIGHLY,0
o-o,kg_0_25623_4488,1111jony11,0
no,kg_0_25623_4489,LordShadow,0
highli got spanish wrong,kg_0_25623_4490,1111jony11,0
ha ha ha ha,kg_0_25623_4491,1111jony11,0
xd,kg_0_25623_4492,1111jony11,0
whatev,kg_0_25623_4493,HIGHLY,0
why ar the adject in front of the noun,kg_0_25623_4494,DizzieD,0
just curiou,kg_0_25623_4495,DizzieD,0
foreign languag suck,kg_0_25623_4496,HIGHLY,0
not realli,kg_0_25623_4497,LordShadow,0
that is the sentenc structur,kg_0_25623_4498,unlikelyhero,0
german doesnt suck,kg_0_25623_4499,LordShadow,0
why would not it be - tu es diablo feo gordo,kg_0_25623_4500,DizzieD,0
shadow i am entitl to my opinion,kg_0_25623_4501,HIGHLY,0
lol,kg_0_25623_4502,HIGHLY,0
ok,kg_0_25623_4503,LordShadow,0
i know,kg_0_25623_4504,LordShadow,0
you could sai tu es diablo es feo y gordo,kg_0_25623_4505,knoopster,0
adject come after the noun in spanish grammar correct,kg_0_25623_4506,DizzieD,0
tu diablo es feo y gordo,kg_0_25623_4507,knoopster,0
xd,kg_0_25623_4508,1111jony11,0
you devil is ugli and fat,kg_0_25623_4509,1111jony11,0
o-o,kg_0_25623_4510,1111jony11,0
you own devil,kg_0_25623_4511,1111jony11,0
the devil,kg_0_25623_4512,knoopster,0
or when there ar two adject doe that chang,kg_0_25623_4513,DizzieD,0
whatev,kg_0_25623_4514,knoopster,0
how would you sai i had sex with a coff tabl,kg_0_25623_4515,HIGHLY,0
no tu mean you,kg_0_25623_4516,1111jony11,0
lol,kg_0_25623_4517,knoopster,0
yea i know,kg_0_25623_4518,knoopster,0
so,kg_0_25623_4519,1111jony11,0
o-o,kg_0_25623_4520,1111jony11,0
what is the,kg_0_25623_4521,knoopster,0
,kg_0_25623_4522,knoopster,0
knoop you ar lvl 21,kg_0_25623_4523,LordShadow,0
el or la,kg_0_25623_4524,DizzieD,0
yea,kg_0_25623_4525,knoopster,0
cool,kg_0_25623_4526,LordShadow,0
mhm,kg_0_25623_4527,knoopster,0
i am just lvl 16,kg_0_25623_4528,LordShadow,0
yea that when i stop for a littl bit,kg_0_25623_4529,knoopster,0
why,kg_0_25623_4530,LordShadow,0
do not know kong hit a dry spot on the roof,kg_0_25623_4531,knoopster,0
oh,kg_0_25623_4532,LordShadow,0
but you got back on,kg_0_25623_4533,LordShadow,0
yea,kg_0_25623_4534,knoopster,0
i am on lvl 14 or somesuch,kg_0_25623_4535,HIGHLY,0
it help when you refer friend,kg_0_25623_4536,knoopster,0
wait,kg_0_25623_4537,HIGHLY,0
you get 15 point,kg_0_25623_4538,LordShadow,0
nvm,kg_0_25623_4539,HIGHLY,0
and more when thei level,kg_0_25623_4540,knoopster,0
yup,kg_0_25623_4541,LordShadow,0
5 point eacth ti am,kg_0_25623_4542,LordShadow,0
hmm i did not know that but doe not matter b c i have no friend,kg_0_25623_4543,DizzieD,0
j k,kg_0_25623_4544,DizzieD,0
nah it goe up everi ti am thei level,kg_0_25623_4545,knoopster,0
none that would probabl plai flash game all dai like me though,kg_0_25623_4546,DizzieD,0
lol yea,kg_0_25623_4547,knoopster,0
yup it ti am for me to rick myself,kg_0_25623_4548,LordShadow,0
rick roll,kg_0_25623_4549,LordShadow,0
loveknight,kg_0_25623_4550,LordShadow,0
peni roll,kg_0_25623_4551,HIGHLY,0
lol sigh i need 185 more point till i level,kg_0_25623_4552,knoopster,0
joni look at the game i am plai,kg_0_25623_4553,LordShadow,0
k,kg_0_25623_4554,1111jony11,0
yea when kongai wa in beta and you went to it it rick roll you,kg_0_25623_4555,knoopster,0
xd,kg_0_25623_4556,1111jony11,0
at the ti am i didnt know what it meant so i wa like what the hell is wrong,kg_0_25623_4557,knoopster,0
lol,kg_0_25623_4558,LordShadow,0
it a good song,kg_0_25623_4559,LordShadow,0
i guess . ..,kg_0_25623_4560,knoopster,0
what ar you gui talk about,kg_0_25623_4561,kevtacko,0
all i am see is the chat box move down o. o,kg_0_25623_4562,kevtacko,0
um noth lol,kg_0_25623_4563,knoopster,0
lol,kg_0_25623_4564,kevtacko,0
my friend and i rick roll peopl at school all the ti am,kg_0_25623_4565,LordShadow,0
rick roll,kg_0_25623_4566,kevtacko,0
lord,kg_0_25623_4567,1111jony11,0
he ha the song in hi phone,kg_0_25623_4568,LordShadow,0
did i show you the other kind of roll,kg_0_25623_4569,1111jony11,0
yea,kg_0_25623_4570,LordShadow,0
lol i wa go to download the music video and put it as porn on my ipod,kg_0_25623_4571,knoopster,0
barrack roll,kg_0_25623_4572,LordShadow,0
lol,kg_0_25623_4573,LordShadow,0
http www. youtub.com watch v 65 i 0 hnvtdh 4,kg_0_25623_4574,1111jony11,0
hmm doe it make fun of barrack,kg_0_25623_4575,knoopster,0
mabi xd,kg_0_25623_4576,1111jony11,0
ahh nevermind then lol,kg_0_25623_4577,knoopster,0
that awesom,kg_0_25623_4578,LordShadow,0
barack is spell with on ar and a c,kg_0_25623_4579,HIGHLY,0
my friend show me that at tech,kg_0_25623_4580,LordShadow,0
why is my score alwai 0,kg_0_25623_4581,1111jony11,0
o-o,kg_0_25623_4582,1111jony11,0
o,kg_0_25623_4583,1111jony11,0
g nite,kg_0_25623_4584,1111jony11,0
xd,kg_0_25623_4585,1111jony11,0
night joni,kg_0_25623_4586,LordShadow,0
g night joni,kg_0_25623_4587,LordShadow,0
wow laggi,kg_0_25623_4588,LordShadow,0
cya,kg_0_25623_4589,knoopster,0
how it go,kg_0_25623_4590,1111jony11,0
o-o,kg_0_25623_4591,1111jony11,0
ignor me,kg_0_25623_4592,1111jony11,0
d,kg_0_25623_4593,1111jony11,0
yei,kg_0_25623_4594,LordShadow,0
yai,kg_0_25623_4595,LordShadow,0
it work again,kg_0_25623_4596,LordShadow,0
did that happen to you too joni,kg_0_25623_4597,LordShadow,0
i am did kongstop work for you,kg_0_25623_4598,LordShadow,0
alright i am go to bed cya,kg_0_25623_4599,knoopster,0
g night,kg_0_25623_4600,LordShadow,0
hei uisl,kg_0_25623_4601,LordShadow,0
sup new here,kg_0_25623_4602,f15tguthix,0
great game,kg_0_25623_4603,f15tguthix,0
welcom,kg_0_25623_4604,LordShadow,0
need ani help,kg_0_25623_4605,LordShadow,0
loveknight,kg_0_25623_4606,LordShadow,0
shadow,kg_0_25623_4607,Loveknight,0
yai,kg_0_25623_4608,LordShadow,0
i ambor 29,kg_0_25623_4609,LordShadow,0
how school loveknight,kg_0_25623_4610,LordShadow,0
onli off of it for 4 dai lol,kg_0_25623_4611,Loveknight,0
lol,kg_0_25623_4612,LordShadow,0
iv been off for a whole week,kg_0_25623_4613,LordShadow,0
lol,kg_0_25623_4614,Loveknight,0
few more hour till thanksgiv,kg_0_25623_4615,LordShadow,0
1 hr for me lol,kg_0_25623_4616,Loveknight,0
then i get to eat a bird,kg_0_25623_4617,LordShadow,0
2 more hour,kg_0_25623_4618,LordShadow,0
i am try to figur out how rick astlei danc,kg_0_25623_4619,LordShadow,0
so i can do it when my friend rick roll the kid at school,kg_0_25623_4620,LordShadow,0
i am ar you still there,kg_0_25623_4621,LordShadow,0
wow i got 112 fan,kg_0_25623_4622,LordShadow,0
i onli got 92 lol,kg_0_25623_4623,Loveknight,0
lol,kg_0_25623_4624,LordShadow,0
wow 682 friend loveknight,kg_0_25623_4625,LordShadow,0
you ar crazi,kg_0_25623_4626,LordShadow,0
why do you have so mani friend,kg_0_25623_4627,LordShadow,0
cau,kg_0_25623_4628,Loveknight,0
brb gona look for a differ game,kg_0_25623_4629,Loveknight,0
ok,kg_0_25623_4630,LordShadow,0
did you see what game i am plai loveknight,kg_0_25623_4631,LordShadow,0
hi,kg_0_25623_4632,awsome45,0
hei,kg_0_25623_4633,LordShadow,0
what up,kg_0_25623_4634,LordShadow,0
i am plai gemcraft,kg_0_25623_4635,awsome45,0
cool,kg_0_25623_4636,LordShadow,0
i am rick roll myself,kg_0_25623_4637,LordShadow,0
i am ar you still here or did he leav with out log off,kg_0_25623_4638,LordShadow,0
hmm silinc,kg_0_25623_4639,LordShadow,0
helo,kg_0_25623_4640,jow123,0
hei,kg_0_25623_4641,LordShadow,0
silenc suck ... and so doe be onlin for how long have i been on,kg_0_25623_4642,EnigmaticDreamer,0
lol,kg_0_25623_4643,EnigmaticDreamer,0
almost 24 hour all thank to no good work,kg_0_25623_4644,EnigmaticDreamer,0
lol,kg_0_25623_4645,LordShadow,0
finali someon talk,kg_0_25623_4646,LordShadow,0
lol need a rest hand hurt,kg_0_25623_4647,EnigmaticDreamer,0
i think i might head off soon actual,kg_0_25623_4648,EnigmaticDreamer,0
get a life and all,kg_0_25623_4649,EnigmaticDreamer,0
lol,kg_0_25623_4650,EnigmaticDreamer,0
at least eat tea,kg_0_25623_4651,EnigmaticDreamer,0
lol,kg_0_25623_4652,LordShadow,0
so what doin,kg_0_25623_4653,EnigmaticDreamer,0
nm,kg_0_25623_4654,LordShadow,0
just sittin here,kg_0_25623_4655,EnigmaticDreamer,0
just listen to rick roll,kg_0_25623_4656,LordShadow,0
lol ok ... no game plai,kg_0_25623_4657,EnigmaticDreamer,0
and just stare to plai a game again,kg_0_25623_4658,LordShadow,0
which on,kg_0_25623_4659,EnigmaticDreamer,0
planet defendera,kg_0_25623_4660,LordShadow,0
ooooo sound good,kg_0_25623_4661,EnigmaticDreamer,0
defend,kg_0_25623_4662,LordShadow,0
it is good,kg_0_25623_4663,LordShadow,0
hei what the it not here,kg_0_25623_4664,EnigmaticDreamer,0
hmm,kg_0_25623_4665,LordShadow,0
and doubl what the ... on of my achiev just disappear,kg_0_25623_4666,EnigmaticDreamer,0
planetdefend,kg_0_25623_4667,LordShadow,0
cry,kg_0_25623_4668,EnigmaticDreamer,0
how,kg_0_25623_4669,LordShadow,0
dunno it just not accomplish anymor,kg_0_25623_4670,EnigmaticDreamer,0
hmm,kg_0_25623_4671,LordShadow,0
mybe a glich,kg_0_25623_4672,LordShadow,0
might want to report it,kg_0_25623_4673,LordShadow,0
hmmm i think the reason i had it wa a glitch,kg_0_25623_4674,EnigmaticDreamer,0
oh ok nvm,kg_0_25623_4675,LordShadow,0
lsd,kg_0_25623_4676,LordShadow,0
anybodi here plai incredibot,kg_0_25623_4677,Nabaco,0
i found a glitch gt . gt,kg_0_25623_4678,Nabaco,0
,kg_0_25623_4679,EnigmaticDreamer,0
http incredibot. com replayid 48457,kg_0_25623_4680,Nabaco,0
hehe,kg_0_25623_4681,Nabaco,0
take some ti am gt . gt,kg_0_25623_4682,Nabaco,0
head off now,kg_0_25623_4683,EnigmaticDreamer,0
catch yalll later,kg_0_25623_4684,EnigmaticDreamer,0
door knob,kg_0_25623_4685,LSDmachine,0
shit,kg_0_25623_4686,LSDmachine,0
non,kg_0_25623_4687,LSDmachine,0
ring thud,kg_0_25623_4688,LSDmachine,0
red,kg_0_25623_4689,LSDmachine,0
wut,kg_0_25623_4690,Nabaco,0
good,kg_0_25623_4691,LSDmachine,0
loll,kg_0_25623_4692,LordShadow,0
rusti,kg_0_25623_4693,LSDmachine,0
droop,kg_0_25623_4694,LSDmachine,0
your rusti,kg_0_25623_4695,LordShadow,0
wasnt,kg_0_25623_4696,LSDmachine,0
havent,kg_0_25623_4697,LSDmachine,0
kill,kg_0_25623_4698,LSDmachine,0
quiz,kg_0_25623_4699,LSDmachine,0
creativ,kg_0_25623_4700,LSDmachine,0
vampir,kg_0_25623_4701,LSDmachine,0
monkei,kg_0_25623_4702,LSDmachine,0
jack,kg_0_25623_4703,LSDmachine,0
tootsi rol,kg_0_25623_4704,LSDmachine,0
i am dnoe,kg_0_25623_4705,LSDmachine,0
wow lsd,kg_0_25623_4706,LordShadow,0
no you ar not,kg_0_25623_4707,Nabaco,0
us up all the line d,kg_0_25623_4708,Nabaco,0
glad to have you back,kg_0_25623_4709,LordShadow,0
glad 2 be back,kg_0_25623_4710,LSDmachine,0
why did you go on the other chat,kg_0_25623_4711,LordShadow,0
and leav us like you did,kg_0_25623_4712,LordShadow,0
i justomplet the free as a pirat achiev in shore sieg,kg_0_25623_4713,bullshitfrogV2,0
i had 2 eat,kg_0_25623_4714,LSDmachine,0
nice,kg_0_25623_4715,LordShadow,0
lol,kg_0_25623_4716,LordShadow,0
awesom,kg_0_25623_4717,bullshitfrogV2,0
24 dai,kg_0_25623_4718,bullshitfrogV2,0
i mean you were on anoth chat,kg_0_25623_4719,LordShadow,0
and not here,kg_0_25623_4720,LordShadow,0
good job bull,kg_0_25623_4721,LordShadow,0
idk,kg_0_25623_4722,LSDmachine,0
brb,kg_0_25623_4723,LSDmachine,0
ok,kg_0_25623_4724,LordShadow,0
macgyv massacredud you just complet the macgyv massacr achiev in shore sieg and won the macgyv massacr badg and 5 point,kg_0_25623_4725,iambored29,0
ahahaha,kg_0_25623_4726,iambored29,0
i gotta go to bed now though . .,kg_0_25623_4727,iambored29,0
good night kongreg,kg_0_25623_4728,iambored29,0
night,kg_0_25623_4729,LordShadow,0
hello,kg_0_25623_4730,bullshitfrogV2,0
hei,kg_0_25623_4731,LordShadow,0
wassup peopl,kg_0_25623_4732,bullshitfrogV2,0
hei,kg_0_25623_4733,LordShadow,0
nm,kg_0_25623_4734,LordShadow,0
you,kg_0_25623_4735,LordShadow,0
you,kg_0_25623_4736,harryroolz,0
who bore,kg_0_25623_4737,bullshitfrogV2,0
lordshadow ar you bore,kg_0_25623_4738,bullshitfrogV2,0
yup,kg_0_25623_4739,LordShadow,0
hah,kg_0_25623_4740,bullshitfrogV2,0
i am try to get a badg,kg_0_25623_4741,LordShadow,0
then i am go to bed,kg_0_25623_4742,LordShadow,0
wat badg,kg_0_25623_4743,bullshitfrogV2,0
run fast run fanci badg hard 342 200 223 30 point complet the entireti of world 1 in 3 00 180 second or under in the fanci pant adventur,kg_0_25623_4744,LordShadow,0
that almost i amposs,kg_0_25623_4745,bullshitfrogV2,0
i just got new badg,kg_0_25623_4746,bullshitfrogV2,0
war is helldud you just complet the war is hell achiev in warfar 1917 and won the war is hell badg and 5 point,kg_0_25623_4747,bullshitfrogV2,0
cool,kg_0_25623_4748,LordShadow,0
that game wa awesom,kg_0_25623_4749,LordShadow,0
congrat you have just achiev a high score click here to see your score .,kg_0_25623_4750,bullshitfrogV2,0
3 second off,kg_0_25623_4751,LordShadow,0
i wa soo close,kg_0_25623_4752,LordShadow,0
told you so,kg_0_25623_4753,bullshitfrogV2,0
let us try it again,kg_0_25623_4754,LordShadow,0
my freind wa .005 second off onc,kg_0_25623_4755,bullshitfrogV2,0
oh that suck,kg_0_25623_4756,LordShadow,0
you should plai thi game,kg_0_25623_4757,LordShadow,0
he report it and got the badg,kg_0_25623_4758,bullshitfrogV2,0
nice,kg_0_25623_4759,LordShadow,0
i have and fidish it,kg_0_25623_4760,bullshitfrogV2,0
did you beat the badg,kg_0_25623_4761,LordShadow,0
didnt no about it then,kg_0_25623_4762,bullshitfrogV2,0
wanna be freind so we can meet up agian someti am,kg_0_25623_4763,bullshitfrogV2,0
sure,kg_0_25623_4764,LordShadow,0
do not have to worri,kg_0_25623_4765,LordShadow,0
